FSU_Slno,hh_no,mpce,hh_size,social_group,religion,Stratum,visitNo,educ_head,age_head,gender_head,total_land,land_used_agri,num_land_parcels,received_tech_advice,MLT,final_weight,mpce_per_capita,log_mpce,land_size_cat,educ_level,social_group_f,tech_advice_f,gender_f,land_size_f
79873,02,6367,6,2,1,01,2,1,62,1,35,34.85,15,1,445250,4452.5,1061.1666666666667,6.96712421078897,Medium/Large (>4 acres),Illiterate,SC,Yes,Male,Medium/Large (>4 acres)
79871,01,5367,5,1,1,01,2,1,35,1,17.34,17.2,11,0,168300,1683,1073.4,6.978586459742728,Medium/Large (>4 acres),Illiterate,ST,No,Male,Medium/Large (>4 acres)
79871,02,1208,1,1,1,01,2,1,85,2,25.16,23.57,15,0,168300,1683,1208,7.0967213784947605,Medium/Large (>4 acres),Illiterate,ST,No,Female,Medium/Large (>4 acres)
79875,01,3700,3,9,1,01,2,5,39,1,23.06,21.78,15,1,536000,5360,1233.3333333333333,7.117475809964206,Medium/Large (>4 acres),Secondary,Others,Yes,Male,Medium/Large (>4 acres)
79875,02,4200,4,1,1,01,2,4,44,1,33.22,33.09,16,1,536000,5360,1050,6.956545443151569,Medium/Large (>4 acres),Middle,ST,Yes,Male,Medium/Large (>4 acres)
79879,01,2900,2,1,1,01,2,1,80,1,35.16,34.769999999999996,17,0,7900,79,1450,7.27931883541462,Medium/Large (>4 acres),Illiterate,ST,No,Male,Medium/Large (>4 acres)
79879,02,4000,4,1,1,01,2,3,39,1,29.66,28.48,17,0,7900,79,1000,6.907755278982137,Medium/Large (>4 acres),Primary,ST,No,Male,Medium/Large (>4 acres)
79878,01,5000,3,9,1,02,2,3,62,1,26.88,25.02,15,1,101500,1015,1666.6666666666667,7.418580902748128,Medium/Large (>4 acres),Primary,Others,Yes,Male,Medium/Large (>4 acres)
79878,02,6500,5,1,1,02,2,3,50,1,12.02,11.7,12,1,101500,1015,1300,7.170119543449628,Medium/Large (>4 acres),Primary,ST,Yes,Male,Medium/Large (>4 acres)
79878,03,5000,2,2,1,02,2,1,58,1,6.2,6.2,4,1,11667,116.67,2500,7.824046010856292,Medium/Large (>4 acres),Illiterate,SC,Yes,Male,Medium/Large (>4 acres)
79876,01,4500,3,1,1,02,2,2,28,1,23.3,23.13,11,1,1850,18.5,1500,7.313220387090301,Medium/Large (>4 acres),Below Primary,ST,Yes,Male,Medium/Large (>4 acres)
79876,02,5000,3,1,1,02,2,3,24,1,64.08,64.02,13,1,1850,18.5,1666.6666666666667,7.418580902748128,Medium/Large (>4 acres),Primary,ST,Yes,Male,Medium/Large (>4 acres)
79876,03,5500,4,1,1,02,2,1,60,1,4.76,4.76,4,0,2313,23.13,1375,7.226209010100671,Medium/Large (>4 acres),Illiterate,ST,No,Male,Medium/Large (>4 acres)
79876,04,4000,3,1,1,02,2,3,32,1,2.02,2.01,3,0,2313,23.13,1333.3333333333333,7.195437351433918,Small (1-4 acres),Primary,ST,No,Male,Small (1-4 acres)
79874,01,6000,4,1,1,02,2,1,55,1,32.26,32.2,15,0,1266150,12661.5,1500,7.313220387090301,Medium/Large (>4 acres),Illiterate,ST,No,Male,Medium/Large (>4 acres)
79874,02,6000,4,1,1,02,2,4,30,1,33.6,33.5,15,1,1266150,12661.5,1500,7.313220387090301,Medium/Large (>4 acres),Middle,ST,Yes,Male,Medium/Large (>4 acres)
79870,01,4233,4,1,1,03,2,1,40,1,1.32,1.04,7,0,668150,6681.5,1058.25,6.964371879401033,Small (1-4 acres),Illiterate,ST,No,Male,Small (1-4 acres)
79870,02,2525,2,3,1,03,2,2,31,1,2.3400000000000003,2.12,8,0,668150,6681.5,1262.5,7.140849161149515,Small (1-4 acres),Below Primary,OBC,No,Male,Small (1-4 acres)
79870,03,4125,4,2,1,03,2,5,52,1,3.2,3.0700000000000003,4,1,69767,697.67,1031.25,6.9385269376488905,Small (1-4 acres),Secondary,SC,Yes,Male,Small (1-4 acres)
79870,04,7700,6,1,1,03,2,2,55,1,1.8,1.7000000000000002,3,0,69767,697.67,1283.3333333333333,7.1572161386137205,Small (1-4 acres),Below Primary,ST,No,Male,Small (1-4 acres)
79870,05,4167,3,1,1,03,2,1,76,2,1.4,1.25,3,0,69767,697.67,1389,7.236339342754344,Small (1-4 acres),Illiterate,ST,No,Female,Small (1-4 acres)
79870,06,4633,4,2,1,03,2,3,58,1,2.1,2.05,3,0,69767,697.67,1158.25,7.054665524296758,Small (1-4 acres),Primary,SC,No,Male,Small (1-4 acres)
79832,01,1800,1,1,3,03,2,4,30,2,26.14,25.98,14,0,32025,320.25,1800,7.495541943884256,Medium/Large (>4 acres),Middle,ST,No,Female,Medium/Large (>4 acres)
79832,02,4300,3,1,3,03,2,1,52,2,31.98,20.98,12,0,32025,320.25,1433.3333333333333,7.267758013013544,Medium/Large (>4 acres),Illiterate,ST,No,Female,Medium/Large (>4 acres)
79832,03,3550,4,1,3,03,2,1,42,1,19.4,19.4,9,0,21350,213.5,887.5,6.788408521349571,Medium/Large (>4 acres),Illiterate,ST,No,Male,Medium/Large (>4 acres)
79832,04,5800,5,1,3,03,2,3,46,1,8.2,8.2,4,0,21350,213.5,1160,7.05617528410041,Medium/Large (>4 acres),Primary,ST,No,Male,Medium/Large (>4 acres)
79837,01,6000,4,2,1,03,2,5,52,1,27.32,27.04,12,0,682500,6825,1500,7.313220387090301,Medium/Large (>4 acres),Secondary,SC,No,Male,Medium/Large (>4 acres)
79837,02,4400,4,2,1,03,2,3,30,1,22.3,20.62,14,0,682500,6825,1100,7.003065458786462,Medium/Large (>4 acres),Primary,SC,No,Male,Medium/Large (>4 acres)
79837,03,6000,4,1,1,03,2,2,60,1,4.22,4.22,3,0,487500,4875,1500,7.313220387090301,Medium/Large (>4 acres),Below Primary,ST,No,Male,Medium/Large (>4 acres)
79837,04,8000,6,1,1,03,2,1,56,1,4.08,4.04,3,0,487500,4875,1333.3333333333333,7.195437351433918,Medium/Large (>4 acres),Illiterate,ST,No,Male,Medium/Large (>4 acres)
79833,01,870,1,1,1,04,2,1,65,1,30.7,30.35,17,0,105600,1056,870,6.76849321164863,Medium/Large (>4 acres),Illiterate,ST,No,Male,Medium/Large (>4 acres)
79833,02,820,1,1,1,04,2,1,65,2,17.88,17.77,16,0,105600,1056,820,6.709304340258298,Medium/Large (>4 acres),Illiterate,ST,No,Female,Medium/Large (>4 acres)
79831,01,4067,5,1,1,04,2,2,33,1,22.62,22.57,17,0,205625,2056.25,813.4,6.701222993473124,Medium/Large (>4 acres),Below Primary,ST,No,Male,Medium/Large (>4 acres)
79831,02,2250,2,1,1,04,2,3,40,1,28.12,27.53,16,0,205625,2056.25,1125,7.025538314638521,Medium/Large (>4 acres),Primary,ST,No,Male,Medium/Large (>4 acres)
79835,01,1000,1,1,1,05,2,1,40,2,28.02,27.45,13,0,420325,4203.25,1000,6.907755278982137,Medium/Large (>4 acres),Illiterate,ST,No,Female,Medium/Large (>4 acres)
79835,02,6000,5,3,1,05,2,3,45,1,22.28,22.19,13,0,420325,4203.25,1200,7.090076835776092,Medium/Large (>4 acres),Primary,OBC,No,Male,Medium/Large (>4 acres)
79835,03,4200,3,3,1,05,2,5,35,1,4.32,4.3100000000000005,3,0,219938,2199.38,1400,7.24422751560335,Medium/Large (>4 acres),Secondary,OBC,No,Male,Medium/Large (>4 acres)
79835,04,2500,2,1,1,05,2,1,62,1,3.04,3.02,3,0,219938,2199.38,1250,7.1308988302963465,Small (1-4 acres),Illiterate,ST,No,Male,Small (1-4 acres)
79839,01,2450,3,1,1,05,2,4,33,1,24.6,24.3,16,0,1174500,11745,816.6666666666666,6.705231014870663,Medium/Large (>4 acres),Middle,ST,No,Male,Medium/Large (>4 acres)
79839,02,2760,4,1,1,05,2,1,55,1,21.18,20.59,15,0,1174500,11745,690,6.536691597591305,Medium/Large (>4 acres),Illiterate,ST,No,Male,Medium/Large (>4 acres)
79838,01,4200,5,2,1,05,2,1,63,1,22.04,21.8,11,0,1021200,10212,840,6.733401891837359,Medium/Large (>4 acres),Illiterate,SC,No,Male,Medium/Large (>4 acres)
79838,02,4800,4,2,1,05,2,4,35,1,21,20.63,14,1,1021200,10212,1200,7.090076835776092,Medium/Large (>4 acres),Middle,SC,Yes,Male,Medium/Large (>4 acres)
79838,03,3400,3,2,1,05,2,1,45,1,4.3,4.3,4,0,69000,690,1133.3333333333333,7.032918421936143,Medium/Large (>4 acres),Illiterate,SC,No,Male,Medium/Large (>4 acres)
79838,04,5000,2,1,3,05,2,6,40,1,4.8,4.8,3,0,69000,690,2500,7.824046010856292,Medium/Large (>4 acres),Higher Secondary,ST,No,Male,Medium/Large (>4 acres)
79836,01,7000,7,1,3,05,2,1,63,2,28.1,28.07,15,1,2239625,22396.25,1000,6.907755278982137,Medium/Large (>4 acres),Illiterate,ST,Yes,Female,Medium/Large (>4 acres)
79836,02,4000,5,1,3,05,2,1,62,2,37.9,33.59,21,1,2239625,22396.25,800,6.684611727667927,Medium/Large (>4 acres),Illiterate,ST,Yes,Female,Medium/Large (>4 acres)
79834,01,3000,2,1,1,05,2,1,62,2,39.42,35.18,15,0,90250,902.5,1500,7.313220387090301,Medium/Large (>4 acres),Illiterate,ST,No,Female,Medium/Large (>4 acres)
79834,02,1000,1,1,1,05,2,1,75,2,10.26,10.07,11,0,90250,902.5,1000,6.907755278982137,Medium/Large (>4 acres),Illiterate,ST,No,Female,Medium/Large (>4 acres)
79834,03,3942,3,1,1,05,2,5,35,1,6.04,6.02,3,0,30083,300.83,1314,7.1808311990445555,Medium/Large (>4 acres),Secondary,ST,No,Male,Medium/Large (>4 acres)
79830,01,7000,5,1,1,23,2,1,45,1,39.64,38.2,15,0,170100,1701,1400,7.24422751560335,Medium/Large (>4 acres),Illiterate,ST,No,Male,Medium/Large (>4 acres)
79830,02,6000,4,1,1,23,2,2,33,1,22.54,22.46,13,0,170100,1701,1500,7.313220387090301,Medium/Large (>4 acres),Below Primary,ST,No,Male,Medium/Large (>4 acres)
79830,03,7000,5,3,1,23,2,1,40,1,6.08,6.08,4,0,15188,151.88,1400,7.24422751560335,Medium/Large (>4 acres),Illiterate,OBC,No,Male,Medium/Large (>4 acres)
79830,04,8000,6,1,1,23,2,2,45,1,4.04,4.02,3,0,15188,151.88,1333.3333333333333,7.195437351433918,Medium/Large (>4 acres),Below Primary,ST,No,Male,Medium/Large (>4 acres)
79812,01,5200,5,3,1,23,2,1,58,1,24.08,23.91,14,1,1211700,12117,1040,6.946975992135418,Medium/Large (>4 acres),Illiterate,OBC,Yes,Male,Medium/Large (>4 acres)
79812,02,2800,2,3,1,23,2,6,35,2,21.14,21.06,15,1,1211700,12117,1400,7.24422751560335,Medium/Large (>4 acres),Higher Secondary,OBC,Yes,Female,Medium/Large (>4 acres)
79817,01,2200,2,3,1,23,2,1,68,1,20.46,19.87,17,1,109725,1097.25,1100,7.003065458786462,Medium/Large (>4 acres),Illiterate,OBC,Yes,Male,Medium/Large (>4 acres)
79817,02,4500,2,3,1,23,2,4,26,1,19.06,18.98,17,1,109725,1097.25,2250,7.718685495198466,Medium/Large (>4 acres),Middle,OBC,Yes,Male,Medium/Large (>4 acres)
79813,01,900,1,1,1,24,2,1,60,2,27.2,26.02,16,1,645075,6450.75,900,6.802394763324311,Medium/Large (>4 acres),Illiterate,ST,Yes,Female,Medium/Large (>4 acres)
79813,02,800,1,1,1,24,2,1,67,2,36.26,36.19,16,1,645075,6450.75,800,6.684611727667927,Medium/Large (>4 acres),Illiterate,ST,Yes,Female,Medium/Large (>4 acres)
79811,01,5000,3,2,1,24,2,1,30,1,24.02,23.8,16,0,1177050,11770.5,1666.6666666666667,7.418580902748128,Medium/Large (>4 acres),Illiterate,SC,No,Male,Medium/Large (>4 acres)
79811,02,4200,6,2,1,24,2,3,32,1,32.58,32.31,14,0,1177050,11770.5,700,6.551080335043404,Medium/Large (>4 acres),Primary,SC,No,Male,Medium/Large (>4 acres)
79815,01,5100,2,9,1,24,2,4,42,1,20.74,20.45,13,1,2139200,21392,2550,7.843848638152472,Medium/Large (>4 acres),Middle,Others,Yes,Male,Medium/Large (>4 acres)
79815,02,983,1,2,1,24,2,1,43,2,37.46,37.3,14,1,2139200,21392,983,6.890609120147166,Medium/Large (>4 acres),Illiterate,SC,Yes,Female,Medium/Large (>4 acres)
79819,01,4200,7,2,1,24,2,4,38,1,17.080000000000002,16.96,16,1,92575,925.75,600,6.396929655216146,Medium/Large (>4 acres),Middle,SC,Yes,Male,Medium/Large (>4 acres)
79819,02,1255,2,3,1,24,2,1,62,1,13.14,12.99,11,1,92575,925.75,627.5,6.441743671005939,Medium/Large (>4 acres),Illiterate,OBC,Yes,Male,Medium/Large (>4 acres)
79819,03,4700,5,3,1,24,2,5,40,1,4.08,4.08,3,1,59033,590.33,940,6.84587987526405,Medium/Large (>4 acres),Secondary,OBC,Yes,Male,Medium/Large (>4 acres)
79818,01,3317,4,1,1,24,2,1,45,1,32.56,32.49,13,0,778875,7788.75,829.25,6.720521677827162,Medium/Large (>4 acres),Illiterate,ST,No,Male,Medium/Large (>4 acres)
79818,02,1017,2,1,1,24,2,1,70,1,20.240000000000002,19.18,15,0,778875,7788.75,508.5,6.2314652154886145,Medium/Large (>4 acres),Illiterate,ST,No,Male,Medium/Large (>4 acres)
79814,01,2440,4,1,1,25,2,1,57,1,22.56,22.36,15,1,3395350,33953.5,610,6.413458957167357,Medium/Large (>4 acres),Illiterate,ST,Yes,Male,Medium/Large (>4 acres)
79814,02,4517,5,3,1,25,2,1,62,1,9.24,9.09,11,0,3395350,33953.5,903.4,6.806165423220504,Medium/Large (>4 acres),Illiterate,OBC,No,Male,Medium/Large (>4 acres)
79814,03,2500,2,1,1,25,2,2,65,1,7.2,7.1,3,0,31150,311.5,1250,7.1308988302963465,Medium/Large (>4 acres),Below Primary,ST,No,Male,Medium/Large (>4 acres)
79810,01,5267,5,3,1,25,2,1,36,1,13.879999999999999,13.7,12,0,66600,666,1053.4,6.959778307049289,Medium/Large (>4 acres),Illiterate,OBC,No,Male,Medium/Large (>4 acres)
79810,02,2283,2,1,1,25,2,5,26,2,10.4,10.07,14,0,66600,666,1141.5,7.04009846596985,Medium/Large (>4 acres),Secondary,ST,No,Female,Medium/Large (>4 acres)
79810,03,3750,3,1,1,25,2,1,56,1,10.04,10.02,4,0,9713,97.13,1250,7.1308988302963465,Medium/Large (>4 acres),Illiterate,ST,No,Male,Medium/Large (>4 acres)
79810,04,2333,2,3,1,25,2,1,70,1,6.08,6.04,3,0,9713,97.13,1166.5,7.061763091461485,Medium/Large (>4 acres),Illiterate,OBC,No,Male,Medium/Large (>4 acres)
79852,01,4050,3,3,1,26,2,5,25,1,2.06,2.02,5,0,39550,395.5,1350,7.2078598714324755,Small (1-4 acres),Secondary,OBC,No,Male,Small (1-4 acres)
79852,02,1300,1,3,1,26,2,1,63,2,6.04,3.51,7,0,39550,395.5,1300,7.170119543449628,Medium/Large (>4 acres),Illiterate,OBC,No,Female,Medium/Large (>4 acres)
79852,03,6733,5,3,1,26,2,4,35,1,2.02,2.01,3,0,39550,395.5,1346.6,7.20533817611118,Small (1-4 acres),Middle,OBC,No,Male,Small (1-4 acres)
79852,04,5983,5,3,1,26,2,4,35,1,2.04,2.02,3,0,39550,395.5,1196.6,7.087239480955931,Small (1-4 acres),Middle,OBC,No,Male,Small (1-4 acres)
79857,01,5250,4,3,1,26,2,3,35,1,53.74,53.54,15,0,295500,2955,1312.5,7.179688994465779,Medium/Large (>4 acres),Primary,OBC,No,Male,Medium/Large (>4 acres)
79857,02,6667,5,1,1,26,2,1,58,1,25.3,25.07,15,0,295500,2955,1333.4,7.19548735018396,Medium/Large (>4 acres),Illiterate,ST,No,Male,Medium/Large (>4 acres)
79853,01,3950,5,1,1,26,2,1,42,1,18.28,18.17,16,1,1035475,10354.75,790,6.672032945461067,Medium/Large (>4 acres),Illiterate,ST,Yes,Male,Medium/Large (>4 acres)
79853,02,2450,4,1,1,26,2,2,30,2,32.08,29.23,16,1,1035475,10354.75,612.5,6.417548942418882,Medium/Large (>4 acres),Below Primary,ST,Yes,Female,Medium/Large (>4 acres)
79851,01,2317,3,3,1,26,2,1,45,1,9.22,9.1,11,1,2177900,21779,772.3333333333334,6.649416235764266,Medium/Large (>4 acres),Illiterate,OBC,Yes,Male,Medium/Large (>4 acres)
79851,02,4367,4,3,1,26,2,1,33,1,9.82,9.71,13,1,2177900,21779,1091.75,6.995537192365671,Medium/Large (>4 acres),Illiterate,OBC,Yes,Male,Medium/Large (>4 acres)
79851,03,9585,6,9,1,26,2,5,50,1,6.2,6.1,3,1,103263,1032.63,1597.5,7.37619518625169,Medium/Large (>4 acres),Secondary,Others,Yes,Male,Medium/Large (>4 acres)
79851,04,11333,6,3,1,26,2,1,50,1,6.06,6.029999999999999,3,1,103263,1032.63,1888.8333333333333,7.5437146335048935,Medium/Large (>4 acres),Illiterate,OBC,Yes,Male,Medium/Large (>4 acres)
79855,01,2500,2,1,2,26,2,1,65,1,13.52,13.32,11,0,313950,3139.5,1250,7.1308988302963465,Medium/Large (>4 acres),Illiterate,ST,No,Male,Medium/Large (>4 acres)
79855,02,3950,3,3,1,26,2,4,50,1,9.1,8.97,11,0,313950,3139.5,1316.6666666666667,7.182858569227058,Medium/Large (>4 acres),Middle,OBC,No,Male,Medium/Large (>4 acres)
79855,03,4125,3,3,1,26,2,4,36,2,6.5,6.45,3,0,119600,1196,1375,7.226209010100671,Medium/Large (>4 acres),Middle,OBC,No,Female,Medium/Large (>4 acres)
79855,04,3575,2,1,1,26,2,1,55,1,6.08,6.04,3,0,119600,1196,1787.5,7.488573274568163,Medium/Large (>4 acres),Illiterate,ST,No,Male,Medium/Large (>4 acres)
79859,01,3042,4,1,1,27,2,1,37,1,22.42,22.17,15,0,29300,293,760.5,6.633976111699347,Medium/Large (>4 acres),Illiterate,ST,No,Male,Medium/Large (>4 acres)
79859,02,6150,7,1,1,27,2,1,45,1,24.419999999999998,24.21,15,0,29300,293,878.5714285714286,6.77829721174525,Medium/Large (>4 acres),Illiterate,ST,No,Male,Medium/Large (>4 acres)
79859,03,3417,4,1,1,27,2,1,35,1,1.08,1.04,4,0,29300,293,854.25,6.750223890995401,Small (1-4 acres),Illiterate,ST,No,Male,Small (1-4 acres)
79858,01,4000,3,1,1,27,2,4,32,1,24.36,24.15,13,0,320850,3208.5,1333.3333333333333,7.195437351433918,Medium/Large (>4 acres),Middle,ST,No,Male,Medium/Large (>4 acres)
79858,02,3375,2,1,1,27,2,1,60,1,29.32,29.11,11,0,320850,3208.5,1687.5,7.431003422746685,Medium/Large (>4 acres),Illiterate,ST,No,Male,Medium/Large (>4 acres)
79858,03,4683,3,1,1,27,2,1,60,2,3.1,3.05,3,0,392150,3921.5,1561,7.353081920515432,Small (1-4 acres),Illiterate,ST,No,Female,Small (1-4 acres)
79858,04,3950,3,1,1,27,2,1,40,1,2.1,2.05,3,0,392150,3921.5,1316.6666666666667,7.182858569227058,Small (1-4 acres),Illiterate,ST,No,Male,Small (1-4 acres)
79856,01,3775,2,9,1,27,2,1,46,2,21.58,21.44,14,0,493350,4933.5,1887.5,7.54300848112318,Medium/Large (>4 acres),Illiterate,Others,No,Female,Medium/Large (>4 acres)
79856,02,5617,3,3,1,27,2,3,42,1,62.019999999999996,61.839999999999996,15,0,493350,4933.5,1872.3333333333333,7.534940703864323,Medium/Large (>4 acres),Primary,OBC,No,Male,Medium/Large (>4 acres)
79854,01,7250,8,1,1,28,2,1,45,1,23.04,21.29,16,0,658750,6587.5,906.25,6.809315206168884,Medium/Large (>4 acres),Illiterate,ST,No,Male,Medium/Large (>4 acres)
79854,02,6533,5,1,1,28,2,2,48,1,21.56,20.4,16,0,658750,6587.5,1306.6,7.17518362240665,Medium/Large (>4 acres),Below Primary,ST,No,Male,Medium/Large (>4 acres)
79850,01,3467,3,1,1,28,2,1,29,1,29.46,29.31,14,0,27075,270.75,1155.6666666666667,7.052432657016914,Medium/Large (>4 acres),Illiterate,ST,No,Male,Medium/Large (>4 acres)
79850,02,3700,4,1,1,28,2,1,47,2,10.74,10.67,12,0,27075,270.75,925,6.829793737512425,Medium/Large (>4 acres),Illiterate,ST,No,Female,Medium/Large (>4 acres)
79850,03,4417,4,1,1,28,2,3,35,1,6.2,6.2,3,0,4750,47.5,1104.25,7.006921650476636,Medium/Large (>4 acres),Primary,ST,No,Male,Medium/Large (>4 acres)
79892,01,6300,6,3,1,28,2,3,38,1,25.58,24.3,16,0,22800,228,1050,6.956545443151569,Medium/Large (>4 acres),Primary,OBC,No,Male,Medium/Large (>4 acres)
79892,02,5017,5,1,1,28,2,1,35,1,29.64,29.38,15,0,22800,228,1003.4,6.9111495120501525,Medium/Large (>4 acres),Illiterate,ST,No,Male,Medium/Large (>4 acres)
79897,01,1100,1,1,1,28,2,1,48,1,21.4,21.14,15,0,2820700,28207,1100,7.003065458786462,Medium/Large (>4 acres),Illiterate,ST,No,Male,Medium/Large (>4 acres)
79897,02,1150,1,1,1,28,2,1,45,1,18.26,18.12,14,0,2820700,28207,1150,7.047517221357296,Medium/Large (>4 acres),Illiterate,ST,No,Male,Medium/Large (>4 acres)
79893,01,5775,4,1,1,29,2,1,45,2,23.08,23.03,9,0,98000,980,1443.75,7.2749991742701035,Medium/Large (>4 acres),Illiterate,ST,No,Female,Medium/Large (>4 acres)
79893,02,1250,1,1,1,29,2,1,65,2,23.1,23.04,8,0,98000,980,1250,7.1308988302963465,Medium/Large (>4 acres),Illiterate,ST,No,Female,Medium/Large (>4 acres)
79893,03,1100,1,1,1,29,2,1,63,2,4.04,4.01,5,0,98000,980,1100,7.003065458786462,Medium/Large (>4 acres),Illiterate,ST,No,Female,Medium/Large (>4 acres)
79893,04,1850,1,1,1,29,2,1,62,1,3.02,3.01,3,0,36750,367.5,1850,7.52294091807237,Small (1-4 acres),Illiterate,ST,No,Male,Small (1-4 acres)
79893,05,6812,5,1,1,29,2,1,47,1,4.02,4.01,3,0,36750,367.5,1362.4,7.217003129348479,Medium/Large (>4 acres),Illiterate,ST,No,Male,Medium/Large (>4 acres)
79891,01,1567,2,2,1,29,2,1,68,1,21.48,21.12,14,1,784400,7844,783.5,6.6637710617960755,Medium/Large (>4 acres),Illiterate,SC,Yes,Male,Medium/Large (>4 acres)
79891,02,4000,5,3,1,29,2,1,30,1,9.96,9.68,12,1,784400,7844,800,6.684611727667927,Medium/Large (>4 acres),Illiterate,OBC,Yes,Male,Medium/Large (>4 acres)
79895,01,3450,4,1,1,29,2,1,42,1,16.72,16.14,15,0,693000,6930,862.5,6.759835148905514,Medium/Large (>4 acres),Illiterate,ST,No,Male,Medium/Large (>4 acres)
79895,02,850,1,1,1,29,2,1,42,2,19.18,19.08,12,1,693000,6930,850,6.745236349484363,Medium/Large (>4 acres),Illiterate,ST,Yes,Female,Medium/Large (>4 acres)
79895,03,2350,2,1,1,29,2,1,38,1,2.24,2.22,3,0,165000,1650,1175,7.069023426578259,Small (1-4 acres),Illiterate,ST,No,Male,Small (1-4 acres)
79899,01,2700,2,1,1,29,2,1,34,1,17.52,17.44,12,0,1912800,19128,1350,7.2078598714324755,Medium/Large (>4 acres),Illiterate,ST,No,Male,Medium/Large (>4 acres)
79899,02,2000,2,9,1,29,2,1,62,2,21.16,21.07,11,1,1912800,19128,1000,6.907755278982137,Medium/Large (>4 acres),Illiterate,Others,Yes,Female,Medium/Large (>4 acres)
79899,03,3150,3,1,2,29,2,1,45,1,2.04,2.02,3,1,438350,4383.5,1050,6.956545443151569,Small (1-4 acres),Illiterate,ST,Yes,Male,Small (1-4 acres)
79899,04,6100,5,2,1,29,2,1,38,1,2.04,2.02,3,0,438350,4383.5,1220,7.106606137727303,Small (1-4 acres),Illiterate,SC,No,Male,Small (1-4 acres)
79898,01,2592,4,1,1,30,2,1,50,1,18.26,17.13,11,0,40242,402.42,648,6.473890696352274,Medium/Large (>4 acres),Illiterate,ST,No,Male,Medium/Large (>4 acres)
79898,02,4425,4,1,1,30,2,1,45,1,10.120000000000001,10.06,7,0,40242,402.42,1106.25,7.008731196322139,Medium/Large (>4 acres),Illiterate,ST,No,Male,Medium/Large (>4 acres)
79898,03,6108,5,1,1,30,2,1,38,1,10.16,9.08,7,0,40242,402.42,1221.6,7.107916753904423,Medium/Large (>4 acres),Illiterate,ST,No,Male,Medium/Large (>4 acres)
79898,04,1092,1,1,1,30,2,1,62,2,2.02,2.01,3,0,40242,402.42,1092,6.9957661563048505,Small (1-4 acres),Illiterate,ST,No,Female,Small (1-4 acres)
79898,05,3883,4,1,1,30,2,1,38,1,2.04,2.02,3,0,40242,402.42,970.75,6.878068968611776,Small (1-4 acres),Illiterate,ST,No,Male,Small (1-4 acres)
79898,06,7950,7,1,1,30,2,1,40,1,4.06,4.029999999999999,4,0,40242,402.42,1135.7142857142858,7.0350170585930645,Medium/Large (>4 acres),Illiterate,ST,No,Male,Medium/Large (>4 acres)
79896,01,3417,3,2,1,30,2,5,27,1,24.16,23.05,15,1,265000,2650,1139,7.037905963447182,Medium/Large (>4 acres),Secondary,SC,Yes,Male,Medium/Large (>4 acres)
79896,02,3075,4,2,1,30,2,1,45,2,22,21.17,13,1,265000,2650,768.75,6.644765819120727,Medium/Large (>4 acres),Illiterate,SC,Yes,Female,Medium/Large (>4 acres)
79894,01,1983,4,1,1,30,2,2,35,1,13.68,13.51,12,0,566100,5661,495.75,6.206071767399905,Medium/Large (>4 acres),Below Primary,ST,No,Male,Medium/Large (>4 acres)
79894,02,4017,3,1,1,30,2,1,65,2,10.959999999999999,10.6,11,0,566100,5661,1339,7.199678345691172,Medium/Large (>4 acres),Illiterate,ST,No,Female,Medium/Large (>4 acres)
79894,03,8608,7,1,1,30,2,1,44,1,6.24,6.12,4,0,11100,111,1229.7142857142858,7.114537133346253,Medium/Large (>4 acres),Illiterate,ST,No,Male,Medium/Large (>4 acres)
79894,04,7825,3,9,1,30,2,3,40,1,5.06,5.029999999999999,3,0,11100,111,2608.3333333333335,7.866466726740244,Medium/Large (>4 acres),Primary,Others,No,Male,Medium/Large (>4 acres)
79427,01,3325,2,3,1,01,2,6,23,1,11.040000000000001,10.95,9,0,29700,297,1662.5,7.416077772530009,Medium/Large (>4 acres),Higher Secondary,OBC,No,Male,Medium/Large (>4 acres)
79427,02,5350,4,3,1,01,2,4,40,1,13.559999999999999,13.43,9,0,29700,297,1337.5,7.198557478770161,Medium/Large (>4 acres),Middle,OBC,No,Male,Medium/Large (>4 acres)
79427,03,5333,5,3,1,01,2,3,28,1,6.9,6.8500000000000005,7,0,29700,297,1066.6,6.972231298166502,Medium/Large (>4 acres),Primary,OBC,No,Male,Medium/Large (>4 acres)
79427,04,5300,3,3,1,01,2,1,44,1,6.22,6.109999999999999,6,0,29700,297,1766.6666666666667,7.476849810872103,Medium/Large (>4 acres),Illiterate,OBC,No,Male,Medium/Large (>4 acres)
79423,01,6575,4,3,1,01,2,6,28,1,25.64,25.07,16,1,262000,2620,1643.75,7.404735495926075,Medium/Large (>4 acres),Higher Secondary,OBC,Yes,Male,Medium/Large (>4 acres)
79423,02,8508,4,1,1,01,2,4,25,1,21.78,21.71,15,1,262000,2620,2127,7.6624678152002375,Medium/Large (>4 acres),Middle,ST,Yes,Male,Medium/Large (>4 acres)
79421,01,6008,5,3,1,02,2,1,54,1,26.52,26.34,13,0,3550,35.5,1201.6,7.09140928100987,Medium/Large (>4 acres),Illiterate,OBC,No,Male,Medium/Large (>4 acres)
79421,02,8420,7,3,1,02,2,1,36,1,31.48,31.35,12,0,3550,35.5,1202.857142857143,7.092454958181059,Medium/Large (>4 acres),Illiterate,OBC,No,Male,Medium/Large (>4 acres)
